leg,leg_number,name,type,address,on_route,distance_from_route_m,interest_rating,description,interesting_fact,external_link,source_notes,latitude,longitude,geocode_confidence,image_path,verdict,text_length,photo_choice,map_icon_correct,note_text,new_gps_lat,new_gps_lon,new_gps_accuracy_m,reviewed_at
"RBS HQ -> Pitt Statue","1","Caledonian Insurance Building","architectural_point","15-19 George Street, Edinburgh","","","","A grand former insurance office designed by David Bryce, 1839-40, remodelling one of the plain 1780s townhouses that originally filled this side of George Street. It was worked over again in 1879-80, and the Caledonian finally moved out in 1939, selling the premises to the George Hotel next door; the military promptly requisitioned them for the rest of the war. Bryce's doorway is now the hotel's main entrance, and the old insurance hall survives inside as the King's Hall.","One of several bank and insurance buildings that made St Andrew Square and George Street 'possibly the richest area of its size in Scotland' in the 19th century. The Caledonian, founded in Edinburgh in June 1805, is usually called the oldest Scottish insurance company - and it was born out of pure spite. A man named Forrest Alexander had a £600 fire claim thrown out by his English insurers because his renewal ran one day late, so he set about starting a Scottish one instead. The painter Sir Henry Raeburn sat on the board and designed the company's policy heading, which stayed in use until 1838.","https://en.wikipedia.org/wiki/George_Street,_Edinburgh","Google Places lookup found no reliable match for this name (result, if any, was >50m off and likely a false positive) - kept prior estimate. The founding story rests on one source (Chartered Insurance Institute) whose own page 503'd on direct fetch - worth a second check. Restored after being deleted then reinstated per user request (2026-08-27). Photo orientation was fixed this session (was rotated 90 degrees anti-clockwise).","55.9538","-3.1963","confirmed","1-11.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","Royal Society of Edinburgh","building","22-26 George Street, Edinburgh","","","","Home of Scotland's National Academy of Science and Letters since 1908/09 - a Category A building with a distinctive green cupola. The present block went up in 1908-09 to a design by J M Dick Peddie, faced in fossil-bearing Portland stone from Dorset over a base course of Creetown granite: paler, harder and glossier than the local sandstone on either side of it, which is why the frontage reads slightly cold next to its neighbours. The Society bought the site from the Edinburgh Life Assurance Company with the help of a £25,000 government grant.","Founded 1783 in imitation of London's Royal Society; before settling here it moved through several homes across the city, including a spell at 40-42 George Street just down the road. Its earliest lodgings, from 1807, were in the Physicians' Hall - which stood on the site of The Dome, a few doors east on this same walk. Adam Smith, Joseph Black and James Hutton all sat on the first Council, and it was to this Society that Hutton read his 'Theory of the Earth', the paper that effectively invented deep geological time. The first women Fellows were not elected until 1949.","https://en.wikipedia.org/wiki/Royal_Society_of_Edinburgh","","55.9534896","-3.1965505999999997","confirmed - google places (10m from prior estimate)","1-12.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","Susan Ferrier's Home","history","25 George Street, Edinburgh","","","","Home of novelist Susan Ferrier from 1784 to around 1830. She was two years old when the family moved in - the house was numbered 11 at the time - and she stayed for most of her adult life, writing all three of her novels under this roof. Her father James Ferrier was a Writer to the Signet and a Principal Clerk of the Court of Session, which put him at the next desk to Walter Scott and gave his daughter a standing invitation into Edinburgh's literary establishment. Today, this specific townhouse has been absorbed into the historic, luxury hotel InterContinental Edinburgh The George.","Sometimes called 'the Scottish Jane Austen', Ferrier was a contemporary and friend of Sir Walter Scott. All three of her novels appeared anonymously and she was not publicly named as their author until 1851, three years before her death. The fees tell you how well they sold: Blackwood paid £150 for 'Marriage' in 1818, and by 'Destiny' in 1831 Robert Cadell was handing over £1,700, a small fortune for a novel then. Scott rated her company as much as her books, calling her conversation 'the least exigeant of any author, female at least'. Failing eyesight made her a recluse; she is buried at St Cuthbert's.","https://en.wikipedia.org/wiki/Susan_Ferrier","Google Places lookup found no reliable match for this name (result, if any, was >50m off and likely a false positive) - kept prior estimate. User supplied both images directly: a photo of 25 George Street (Le Petit Beefbar frontage, the current ground-floor tenant) and a portrait of Susan Ferrier, composited side by side.","55.954","-3.1967","approx - based on street address only, no additional marker confirmed","1-13.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","King George IV Statue","statue","Junction of George St and Hanover St, Edinburgh","","","","Commemorates George IV's visit to Edinburgh in August 1822 - the first visit by a reigning monarch in around 170 years. Sculpted by Sir Francis Chantrey. The king is shown in full Highland dress, part of the tartan pageantry Walter Scott stage-managed around the whole visit, and he stands on a massive stepped ashlar plinth carrying just five words: GEORGE IV VISITED SCOTLAND MDCCCXXII. Chantrey picked this crossing for it himself. Category A listed.","Chantrey also sculpted the William Pitt statue at the far end of this leg - same sculptor, two statues, one walk. Make that three: the figure of Henry Dundas on top of the Melville Monument back in St Andrew Square was carved by Robert Forrest from a Chantrey model, so Chantrey effectively bookends and centres this entire route. The statue was unveiled on 26 November 1831, by which point George IV had been dead for well over a year - he died in June 1830 - so the king being congratulated here never saw the thing. Chantrey left his fortune to found the Chantrey Bequest, which still buys art for the nation.","https://en.wikipedia.org/wiki/George_Street,_Edinburgh","Restored after being deleted then reinstated per user request (2026-08-27). Photo replaced this session with a strong single landscape shot (was portrait before).","55.9535225","-3.1972676","confirmed - google places (3m from prior estimate)","1-14.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","The Assembly Rooms","building","54 George Street, Edinburgh","","","","Opened 1787, the most important surviving building of its type in the UK - Category A listed, still an events venue today. It was designed by John Henderson, who won the competition for it in 1781 and then died in February 1786 before it was finished, and paid for by public subscription at a cost of over £6,000 on a site the town council handed over for nothing. The opening event, on 11 January 1787, was the Caledonian Hunt Ball. The great portico came later, in 1818, and the Music Hall behind it in 1843.","In August 1822 it hosted the Peers Ball for King George IV's visit to Edinburgh - the same visit commemorated by the George IV statue a few doors down this same leg. Five years later, at a Theatrical Fund dinner here in February 1827, Walter Scott finally admitted in public that he was the author of the Waverley novels, a secret he had kept for thirteen years - a toast to 'the Author of Waverley' left him no way out and he stood up and owned it. Dickens and Thackeray both read here afterwards, and since 1981 it has been one of the big Fringe venues.","https://en.wikipedia.org/wiki/Assembly_Rooms_(Edinburgh)","Sources split on the exact date of Scott's Waverley admission (23 or 24 Feb 1827) - written as ""February 1827"". Dickens's famous 1841 Edinburgh dinner was at the Waterloo Rooms, not here - phrased as ""read here"" (readings), not the dinner.","55.953137100000006","-3.1986887999999998","confirmed - google places (30m from prior estimate)","1-15.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","Pink Sandstone Among Yellow Free-Stone","architectural_point","65 George Street, Edinburgh","","","","Former Dowells Auctioneers, built 1907-08 - the one building on this stretch built in pale pink sandstone rather than the local yellow/cream sandstone everyone else used. The architects were John Nichol Scott and Alexander Lorne Campbell, and behind the front block sit two plain top-lit auction rooms, the eastern one of real historic interest. Dowell's ran sales here for generations; its catalogues and roup rolls, from 1879 onwards, are now held by the National Library of Scotland.","The pink is New Red Sandstone from Locharbriggs near Dumfries, and it is here for a reason. Most of the New Town was built from Craigleith quarry on the city's own north-western edge, but by the Edwardian period the railways had made Dumfriesshire stone cheap to haul seventy miles north, and red stone was fashionable besides. So the odd one out is not just a different colour - it is a different rock entirely, laid down in a Permian desert something like eighty million years after the swampy Carboniferous sands that make up its neighbours. Craigleith worked from 1615 and did not close until 1942.","https://en.wikipedia.org/wiki/George_Street,_Edinburgh","Google Places lookup found no reliable match for this name (result, if any, was >50m off and likely a false positive) - kept prior estimate. | The ~80 million year gap is the agent's own arithmetic from published age ranges (Locharbriggs ~270Ma, Craigleith ~350Ma) - an order-of-magnitude statement, not a cited figure. |  User supplied a real on-site photo directly.","55.953","-3.1998","approx - based on street address only","1-16.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","Hidden Back-Lane White Tiles","recurring_feature","Rose Street North Lane, Edinburgh","","","","White glazed brick tiling lining a New Town back lane - a common Georgian/Victorian trick to bounce light down narrow service lanes with no direct sun. The lanes themselves are pure Craig: every one of his blocks is cut through by a mews lane, lined with stables and coach houses so carriages never appeared at the front door. Rose Street North Lane served the discreet back entrances of the Princes Street houses. Well into the 19th century some also held byres for the cows that supplied the surrounding households with milk.","Confirmed on-site with a real photo - white glazed brick pillars between the windows, plus a decorative black-and-white diamond-pattern tile band lower down. Glazed brick like this was mass-produced from the 1860s onwards by fireclay firms like Burmantofts of Leeds, and sunless spaces such as lightwells were routinely lined with it to reflect daylight deeper in. It had a second use in a coal-smoke city that called itself Auld Reekie - a glazed face sheds soot and can be sluiced clean with a bucket, which is also why it lined the stables and dairies these lanes held.","","Google Places lookup found no reliable match for this name (result, if any, was >50m off and likely a false positive) - kept prior estimate. | Confirmed by a real on-site photo (2026-08-27) - the recurring-feature caveat no longer applies to this specific spot. The soot-shedding rationale is reasonable interpretation, not a cited Edinburgh-specific source. Lane facts (mews lanes, Rose Street North Lane, byres for milk cows) are solid, from Edinburgh World Heritage.","55.9528","-3.1998","approx - real instance confirmed by user photo, exact GPS not yet captured","1-17.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","The Giant Caryatids","architectural_point","78-80 George Street, Edinburgh","","","","Built 1903-07 as the flagship headquarters of the Professional and Civil Service Supply Association - a Victorian trading cooperative where civil servants, teachers and clerks paid a small membership fee for discounted wholesale goods, until they outgrew their original Frederick Street shop and commissioned this statement building instead. Architect Sir John James Burnet, a leading figure of Edwardian Baroque in Scotland, faced it in polished cream sandstone banded with dark granite, pushing the top floor back into a dramatic recessed gallery.","Rather than plain stone pillars, Burnet held up that 5th-floor gallery with a row of giant carved caryatids - draped female figures known as the 'Four Seasons Facade', each one carved with details representing Spring, Summer, Autumn or Winter. Classical caryatids are meant to look as if they're effortlessly carrying the building's weight, and Burnet used the trick to make a six-storey stone block feel light at its highest point. The cooperative era gave way to a long spell as a National Westminster Bank branch; the interior is now WeWork offices, but the four seasons still watch over George Street exactly as Burnet intended.","https://britishlistedbuildings.co.uk/200367495-national-westminster-bank-78-80-george-street-edinburgh-edinburgh","Content supplied by user from their own Google search research (2026-08-27), synthesized here. Real discrepancy flagged: the existing sourcing (and britishlistedbuildings.co.uk's own page title) called this the 'former Jenners/National Westminster Bank building', but the user's source says it was originally built for the Professional and Civil Service Supply Association, not Jenners (a different, separate Edinburgh department store) - the Jenners reference has been dropped from the description as likely a mix-up from the original quick sourcing pass, not independently re-verified against a primary source.","55.9525","-3.2013","confirmed","1-18.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","Micro-Lighthouse Above the Doorway","quirky","84 George Street, Edinburgh","","","","Headquarters of the Northern Lighthouse Board since 1832. Look up at the first-floor window directly above the door: a detailed, working miniature lighthouse model (a replica of Bell Rock Lighthouse) juts from the facade, lamp still revolving. It was built on the premises and has been running since 1950. The house itself dates from 1786 and is Category A listed, and the body inside is still the lighthouse authority for the whole of Scotland and the Isle of Man.","Robert Louis Stevenson's own family were the famous lighthouse engineers who worked for this very body - a second RLS thread on this route, alongside the Chantrelle case above which is said to have inspired Dr Jekyll and Mr Hyde. Eight Stevensons across four generations designed close to a hundred Scottish lighthouses between 1790 and 1940. The original of the model above your head is the one that made the family name: Bell Rock, built 1807-10 by RLS's grandfather Robert on a reef eleven miles out in the North Sea that vanishes under water at every high tide. Its lamp was first lit on 1 February 1811 and the masonry has never needed replacing.","https://www.atlasobscura.com/places/northern-lighthouse-board","The model's 1950 date rests on a listings site that 403'd on direct fetch, corroborated by a second listing but not gold-standard sourcing. Connects to Melville Monument (Robert Stevenson also worked on that) - a third Stevenson touchpoint on this leg.","55.952652","-3.2015384","confirmed - google places (23m from prior estimate)","1-19.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","Freemasons' Hall","building","96 George Street, Edinburgh","","","","Headquarters of the Grand Lodge of Scotland since the mid-19th century. Current building 1911-12 by Alexander Hunter Crawford, a prominent freemason himself - it is reckoned his most important work and is Category A listed. It replaced an earlier hall of 1858 on the same site by David Bryce, the architect of the Caledonian Insurance building back at the St Andrew Square end of this walk, which means two generations of the same commission sit on one street.","The facade carries a large statue of St Andrew, and the building holds a museum of Masonic treasures open to the public. The saint was carved by Henry Snell Gamley, whose King Edward VII stands in the forecourt of Holyrood Palace and whose figures decorate the Usher Hall. The Grand Lodge inside governs Scottish Freemasonry and dates its own founding to 1736; on its roll at No 1 is the Lodge of Edinburgh (Mary's Chapel), whose minute of 31 July 1599 is the oldest surviving record of any lodge still working anywhere in the world. From 1947 the hall doubled as a concert venue for the new Edinburgh International Festival.","https://en.wikipedia.org/wiki/Freemasons%27_Hall,_Edinburgh","Lodge Aitcheson's Haven has a slightly earlier 1599 minute (9 Jan) but that lodge no longer works, which is why the text specifies ""still working"".","55.9522804","-3.2024455","confirmed - google places (3m from prior estimate)","1-20.jpg","","","","","","","","",""
"RBS HQ -> Pitt Statue","1","Early Modernist Steel Anomaly","architectural_point","100-104 George Street, Edinburgh","","","","Built 1924-25 for Cleghorn's Department Store to a design by Alfred George Lochhead, this four-storey ashlar building broke every rule of James Craig's 1767 New Town plan, which demanded uniform classical stone facades and traditional load-bearing masonry. Lochhead hid a structural steel frame inside instead, letting the building open into wider window spans and larger open retail floors than anything else on the block - Early Modernism smuggled behind a polished cream sandstone front.","The splayed corner entrance carries a striking Egyptian Revival doorcase in polished red and black granite - a style that swept the world after Tutankhamun's tomb was discovered in 1922, arriving here within two years. Higher up, a Lorimerian scrolled pediment nods back to the Georgian neighbours it otherwise defies. In a later rework, architects CDA added a glass-and-steel penthouse floor deliberately built in the spirit of the 1920s frame beneath it - approved by Historic Scotland - now home to the rooftop restaurant Oloroso, with panoramic views over the Castle and the Forth.","https://britishlistedbuildings.co.uk/200371084-cleghorns-department-store-100-104-george-street-edinburgh-edinburgh","Content and Egyptian Revival details supplied by user from their own Google search research (2026-08-27), synthesized here. Minor discrepancy worth flagging: the user's source dates the original building to 1924-25 (matching the existing Lochhead/Cleghorn's sourcing), but CDA's own project page describes it as reworking a '1930s original' - not resolved, existing 1924-25 date kept as primary. Rooftop restaurant name (Oloroso) confirmed via separate web search, not in the user's original text.","55.9522","-3.2035","approx - building history sparsely documented online, address-based estimate","1-21.jpg","","","","","","","","",""
