leg,leg_number,name,type,address,on_route,distance_from_route_m,interest_rating,description,interesting_fact,external_link,source_notes,latitude,longitude,geocode_confidence,image_path,verdict,text_length,photo_choice,map_icon_correct,note_text,new_gps_lat,new_gps_lon,new_gps_accuracy_m,reviewed_at
"Deacon Brodies Tavern -> Edinburgh Castle","8","The Gatehouse","building","Castlehill, Edinburgh EH1 2NG","","","","The drawbridge and the portcullis groove above the arch are still in full working order, but don't be fooled — the whole Gatehouse forming the Castle's grand entrance is Victorian, built in 1886-88 to give the fortress a more romantic approach befitting its status as a national monument. It was reportedly designed in some secrecy, since military authorities feared a cosmetic addition to a still-functioning garrison might draw public criticism. Flanking the archway in twin Gothic niches designed by architect Sir Robert Lorimer stand bronze statues of Robert the Bruce and William Wallace, added decades later in 1929 to mark the 600th anniversary of Bruce's death — a project so divisive it filled the Scottish press with argument throughout 1928 and 1929 before Thomas Clapperton and Alexander Carrick were finally chosen to sculpt the two figures.","","https://www.atlasobscura.com/places/william-wallace-and-robert-the-bruce-statues","","55.94856675999658","-3.1986789536656226","","8-15.jpg","","","","","","","","",""
"Deacon Brodies Tavern -> Edinburgh Castle","8","Princess Louise's Fountain Memorial","monument","Castlehill, Edinburgh EH1 2NG","","","","The stone here is worn smooth and its bronze fittings have gone green with age, but look closely at the central panel and you can still make out a royal crown, a row of smaller crowns and an entwined monogram above twin drinking basins built into the esplanade wall. An inscription across the base names 'THE PRINCESS LOUISE'S ARGYLLSHIRE HIGHLANDERS' — a horse-trough and fountain erected in 1874 by the regiment, styled after their royal colonel-in-chief, Queen Victoria's daughter Princess Louise, Duchess of Argyll. The regiment itself took that name in 1881, when the 91st and 93rd Highlanders amalgamated. It's one of a cluster of regimental memorials dotted along the esplanade's edges.","","https://en.wikipedia.org/wiki/Argyll_and_Sutherland_Highlanders","","55.94845620884907","-3.1981216986406866","","8-16.jpg","","","","","","","","",""
"Deacon Brodies Tavern -> Edinburgh Castle","8","Robert the Bruce Statue","statue","Castlehill, Edinburgh EH1 2NG","","","","In the left-hand niche beside the Gatehouse stands Robert the Bruce in bronze, crowned and armoured, an axe in one hand and a heraldic shield in the other — sculptor Thomas J. Clapperton's pose recalling Bruce's single combat with the English knight Henry de Bohun on the eve of Bannockburn in 1314, when he split de Bohun's skull with one blow while mounted on nothing grander than a small palfrey. Unveiled on 28 May 1929, the 600th anniversary of Bruce's death, the statue only exists because a public design competition over how to portray Scotland's two great medieval heroes turned unexpectedly divisive, filling the Scottish press with argument through 1928 and 1929 before a compromise split the commissions between Clapperton and his rival sculptor.","","https://en.wikipedia.org/wiki/Robert_the_Bruce","","55.948540253683824","-3.198677673147885","","8-17.jpg","","","","","","","","",""
"Deacon Brodies Tavern -> Edinburgh Castle","8","William Wallace Statue","statue","Castlehill, Edinburgh EH1 2NG","","","","In the matching niche to the right of the archway stands William Wallace, sculpted by Alexander Carrick in chainmail and plaid, gripping a claymore with a helmet resting at his feet — unveiled the same day, 28 May 1929, as his Bruce counterpart opposite. Wallace led the rebel Scottish army to a stunning victory over a much larger English force at Stirling Bridge in 1297 and was appointed Guardian of Scotland, only to be defeated the following year at Falkirk. Betrayed and captured in 1305, he was dragged to London and executed as a traitor to a crown he'd never sworn allegiance to — a death that only hardened Scottish resistance and helped set up Bruce's victory at Bannockburn sixteen years later.","","https://en.wikipedia.org/wiki/William_Wallace","","55.94859226039268","-3.198689614807846","","8-18.jpg","","","","","","","","",""
"Deacon Brodies Tavern -> Edinburgh Castle","8","Ensign Ewart Memorial and Grave","history","Castle Esplanade, Edinburgh EH1 2NG","","","","Beneath this granite memorial on the esplanade lies Charles Ewart, a Royal Scots Greys sergeant who fought off a standard-bearer, a lancer and an infantryman in quick succession at Waterloo in 1815 to capture the eagle standard of the French 45th Regiment — brutal hand-to-hand combat that made him a minor celebrity, promoted to Ensign and reportedly acquainted with Sir Walter Scott, though he claimed to shun the attention himself. He died in 1846 near Manchester and was buried in Salford, where the graveyard was later paved over and his grave forgotten. His remains were only rediscovered in the 1930s and reburied here with full military honours on 16 April 1938, nearly a century after his death.","","https://www.scotsdg.org.uk/key-moments/ewarts-reburial","","55.948911","-3.1968417","","8-19.jpg","","","","","","","","",""
"Deacon Brodies Tavern -> Edinburgh Castle","8","James' Court","close","493 Lawnmarket, Edinburgh EH1 2PB, UK","","","","Off the Lawnmarket, James' Court is a place where the noise falls away — a quiet close of 18th-century tenements behind Gladstone's Land, built from 1723-27 by James Brownhill and, for a while, one of Edinburgh's most fashionable addresses. The philosopher David Hume lived here before decamping to the grander New Town, and the diarist James Boswell later rented Hume's old flat. It was here in 1773 that Boswell hosted Samuel Johnson during the very trip through Scotland that produced Johnson's 'A Journey to the Western Islands of Scotland' — though the court Boswell knew burned down in 1857 and was rebuilt, so what stands around you now isn't quite the building the two men actually sat in.","","https://canmore.org.uk/site/52282/edinburgh-493-495-lawnmarket-3-5-7-james-court","","55.9493673","-3.1937747","","8-20.jpg","","","","","","","","",""
"Deacon Brodies Tavern -> Edinburgh Castle","8","The Jolly Judge","pub","7A Lawnmarket, Edinburgh EH1 2PB, UK","","","","Duck down the stair below street level and the Jolly Judge opens out beneath low beamed ceilings and a roaring log fire — a hideaway just off the Lawnmarket that keeps its music off deliberately, a rarity on a Royal Mile otherwise full of noise. The pub's proximity to the Sheriff Court and High Court once made it a favourite with Edinburgh's legal community, hence the name. That quiet, unhurried approach has paid off: CAMRA named it Edinburgh Pub of the Year in both 2023 and 2024, on top of a run of Cider Pub of the Year awards for a cellar built around real ales and ciders rather than the usual tourist-trail lager.","","https://camra.org.uk/pubs/jolly-judge-edinburgh-150662","","55.9493912","-3.1939931","","8-21.jpg","","","","","","","","",""
"Deacon Brodies Tavern -> Edinburgh Castle","8","Susannah Alice Stephen Memorial","monument","493 Lawnmarket, Edinburgh EH1 2PB, UK","","","","Sit on this memorial bench in James' Court's small garden and above you perches a bronze parakeet beside a garden trug, sculpted by Frances Pelly for Susannah Alice 'Zannah' Stephen, a landscape designer who co-founded the Scottish Society of Garden Designers before her death in a diving accident off the Galapagos Islands in 1997. She chose this exact spot deliberately: Patrick Geddes, the town planner she admired for bringing green space into the Old Town's cramped closes, had once lived in James' Court himself. The memorial was unveiled in September 2000, its inscription reading 'Keep your face towards the sun and the shadows will fall behind you.'","","https://artuk.org/discover/artworks/susannah-alice-stephen-memorial-315940","","55.94959750344908","-3.1941246805636947","","8-22.jpg","","","","","","","","",""
"Deacon Brodies Tavern -> Edinburgh Castle","8","The Ensign Ewart","pub","521-523 Lawnmarket, Edinburgh EH1 2PE, UK","","","","Trading in some form since 1680, this is the highest pub on the Royal Mile and the closest one to the Castle gates — parts of the building are reckoned to go back even further, to around 1603. It carried a different name until 1938, when it was renamed for Ensign Charles Ewart of the Royal Scots Greys, whose eagle-capturing exploit at Waterloo in 1815 had just been marked by his reburial with full military honours on the Castle esplanade a few hundred metres from where you're standing. Inside, a large painting of the Battle of Waterloo hangs among Scottish military memorabilia, keeping Ewart's story on the walls of the pub that carries his name.","","https://camra.org.uk/pubs/ensign-ewart-edinburgh-149992","","55.9492054","-3.1944086","","8-23.jpg","","","","","","","","",""
"Deacon Brodies Tavern -> Edinburgh Castle","8","Boswell's Court","close","350 Castlehill, Edinburgh EH1 2NF, UK","","","","Above the stair entrance, a carved lintel still bears a merchant's mark and the initials 'T' and 'L', a signature left by Thomas Lowthian, the merchant who built this 17th-century townhouse in 1595. Despite the name, it wasn't James Boswell who lived here but his uncle, the physician Dr John Boswell — James did visit in October 1762, and a plaque on the building, now home to The Witchery restaurant, also claims he dined here with Samuel Johnson around 1770. Castlehill was already steeped in history by then: the Palace of Mary de Guise, mother of Mary Queen of Scots, is said to have once stood directly across the street.","","https://www.trove.scot/place/52344","","55.9488398","-3.1955429","","8-24.jpg","","","","","","","","",""
"Deacon Brodies Tavern -> Edinburgh Castle","8","Ramsay Lane","street","Ramsay Ln, Edinburgh, UK","","","","The cobbles pitch steeply as Ramsay Lane climbs from the Royal Mile up toward the Castle esplanade, named for the poet Allan Ramsay, whose octagonal home once stood at its head — nicknamed 'the goose-pie house' for its round-fronted shape. Ramsay built it in 1733 and retired there in 1740; his son, later court painter to George III, extended it eastward, and by 1890 the site had become the foundation for Ramsay Garden, the striking Arts and Crafts development that still lines the lane's upper end today.","","https://en.wikipedia.org/wiki/Ramsay_Garden","","55.94897952879328","-3.1958502549072687","","8-25.jpg","","","","","","","","",""
